obs_id,truck_id,route,origin,destination,loaded,payload_t,total_distance_km,max_gradient_pct,surface_factor,shift_hour,congestion_level,failure_active,travel_time_min
295,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,2.18,2,0,23.18
296,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.7,6,0,23.42
297,T07,S4_D2,S4,D2,1,206.8,6.638,1.49,1.35,3.63,0,0,25.5
298,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.69,6,0,22.8
299,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,7.44,5,0,25.13
300,T02,S1_CR,S1,CR,1,179.5,8.767,0.8,1.15,11.37,2,0,30.46
301,T10,S3_CR,S3,CR,1,211.7,8.135,1.57,1.15,5.97,1,0,22.07
302,T08,S3_CR,S3,CR,1,183.2,8.135,1.57,1.15,11.55,4,0,24.69
303,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.77,1,0,21.52
304,T09,S4_D2,S4,D2,1,219.2,6.638,1.49,1.35,1.31,2,0,25.46
305,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.11,2,0,22.65
306,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.94,2,0,22.33
307,T10,S1_CR,S1,CR,1,198.5,8.767,0.8,1.15,9.26,1,1,31.91
308,T10,S4_D2,S4,D2,1,195.9,6.638,1.49,1.35,9.7,1,0,24.36
309,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.47,3,0,21.53
310,T01,S2_CR,S2,CR,1,171.0,8.334,1.39,1.15,0.69,1,0,24.22
311,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.83,2,0,25.21
312,T03,S3_D2,S3,D2,1,201.6,6.362,1.39,1.35,2.7,3,0,26.68
313,T08,S2_CR,S2,CR,1,191.7,8.334,1.39,1.15,10.85,5,0,28.4
314,T01,S3_D2,S3,D2,1,206.2,6.362,1.39,1.35,0.39,2,0,24.68
315,T05,S2_CR,S2,CR,1,185.2,8.334,1.39,1.15,9.9,2,0,30.07
316,T03,S3_CR,S3,CR,1,205.4,8.135,1.57,1.15,0.66,2,0,18.26
317,T09,S2_CR,S2,CR,1,211.6,8.334,1.39,1.15,7.69,5,0,28.77
318,T09,S4_D2,S4,D2,1,205.6,6.638,1.49,1.35,6.51,3,1,32.62
319,T09,S1_CR,S1,CR,1,204.8,8.767,0.8,1.15,3.56,2,0,25.98
320,T01,S2_CR,S2,CR,1,204.1,8.334,1.39,1.15,9.93,5,0,30.1
321,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.68,1,0,23.6
322,T01,S1_CR,S1,CR,1,209.1,8.767,0.8,1.15,3.74,4,0,30.61
323,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.25,5,0,24.9
324,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.15,3,0,22.44
325,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.46,3,0,22.56
326,T05,S2_CR,S2,CR,1,174.8,8.334,1.39,1.15,1.95,1,0,28.35
327,T06,S4_D2,S4,D2,1,205.1,6.638,1.49,1.35,5.17,4,0,28.62
328,T06,S3_CR,S3,CR,1,197.5,8.135,1.57,1.15,9.42,1,0,20.73
329,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.88,3,0,23.64
330,T02,S3_CR,S3,CR,1,195.6,8.135,1.57,1.15,2.28,1,0,20.99
331,T04,S3_D2,S3,D2,1,184.5,6.362,1.39,1.35,8.88,3,0,27.95
332,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.5,4,0,22.66
333,T03,S1_CR,S1,CR,1,207.8,8.767,0.8,1.15,6.31,1,0,30.69
334,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.39,3,0,20.94
335,T06,S1_CR,S1,CR,1,216.5,8.767,0.8,1.15,4.63,6,0,31.7
336,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.11,3,0,26.8
337,T07,S4_D2,S4,D2,1,195.2,6.638,1.49,1.35,7.36,3,0,27.91
338,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.16,1,0,24.05
339,T10,S1_CR,S1,CR,1,190.5,8.767,0.8,1.15,8.07,2,0,26.15
340,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.91,2,0,17.72
341,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.6,4,0,20.25
342,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.99,4,0,23.39
343,T01,S3_D2,S3,D2,1,200.9,6.362,1.39,1.35,4.89,1,0,24.45
344,T01,S4_CR,S4,CR,1,206.1,9.692,1.49,1.15,1.34,6,0,30.5
345,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.09,2,0,21.95
346,T06,S3_CR,S3,CR,1,203.5,8.135,1.57,1.15,3.92,4,0,23.42
347,T04,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,10.31,5,0,27.98
348,T10,S4_CR,S4,CR,1,203.0,9.692,1.49,1.15,5.16,6,0,31.86
349,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.62,2,0,22.59
350,T02,S4_CR,S4,CR,1,182.8,9.692,1.49,1.15,4.03,7,0,29.89
351,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,4.94,4,0,23.27
352,T01,S1_CR,S1,CR,1,188.9,8.767,0.8,1.15,2.48,2,0,28.04
353,T09,S4_D2,S4,D2,1,194.2,6.638,1.49,1.35,0.83,3,0,30.16
354,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.12,2,0,17.65
355,T09,S2_CR,S2,CR,1,183.0,8.334,1.39,1.15,4.65,3,0,28.72
356,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.62,0,0,20.46
357,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.97,2,0,21.72
358,T02,S4_D2,S4,D2,1,181.7,6.638,1.49,1.35,4.43,0,0,27.9
359,T09,S1_CR,S1,CR,1,216.7,8.767,0.8,1.15,1.14,0,1,32.0
360,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.58,4,0,22.59
361,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.69,2,0,24.09
362,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.23,2,0,21.53
363,T01,S4_D2,S4,D2,1,217.6,6.638,1.49,1.35,2.22,6,0,27.14
364,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.4,6,0,18.13
365,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.76,6,0,20.47
366,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.98,6,0,18.86
367,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.0,2,0,23.11
368,T05,S4_D2,S4,D2,1,210.6,6.638,1.49,1.35,2.9,0,0,27.53
369,T07,S2_CR,S2,CR,1,186.0,8.334,1.39,1.15,0.19,0,0,24.79
370,T02,S4_D2,S4,D2,1,211.7,6.638,1.49,1.35,0.06,3,0,30.33
371,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.66,3,0,24.03
372,T05,S4_D2,S4,D2,1,157.2,6.638,1.49,1.35,5.93,8,0,29.45
373,T04,S4_CR,S4,CR,1,211.7,9.692,1.49,1.15,7.78,1,0,28.53
374,T07,S1_CR,S1,CR,1,203.4,8.767,0.8,1.15,5.46,3,0,27.8
375,T05,S4_D2,S4,D2,1,207.7,6.638,1.49,1.35,9.63,3,0,28.9
376,T01,S1_CR,S1,CR,1,200.8,8.767,0.8,1.15,7.0,2,1,35.42
377,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.57,2,0,22.39
378,T08,S4_CR,S4,CR,1,198.2,9.692,1.49,1.15,3.44,2,0,28.08
379,T03,S3_CR,S3,CR,1,196.1,8.135,1.57,1.15,0.75,1,0,21.2
380,T04,S4_D2,S4,D2,1,199.6,6.638,1.49,1.35,9.47,1,0,26.28
381,T08,S2_CR,S2,CR,1,183.4,8.334,1.39,1.15,11.82,1,1,33.43
382,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.92,1,0,19.73
383,T07,S3_CR,S3,CR,1,207.8,8.135,1.57,1.15,1.87,2,0,23.52
384,T02,S1_CR,S1,CR,1,199.7,8.767,0.8,1.15,4.75,3,0,29.28
385,T09,S2_CR,S2,CR,1,197.6,8.334,1.39,1.15,9.18,1,0,25.53
386,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.8,5,0,24.13
387,T06,S1_CR,S1,CR,1,190.5,8.767,0.8,1.15,2.11,3,0,25.66
388,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.26,2,0,18.41
389,T01,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,11.64,1,0,16.17
390,T07,S4_D2,S4,D2,1,212.9,6.638,1.49,1.35,10.14,2,0,27.93
391,T01,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.02,2,0,17.18
392,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.18,2,0,18.24
393,T02,S3_CR,S3,CR,1,197.7,8.135,1.57,1.15,5.6,4,0,22.44
394,T10,S4_D2,S4,D2,1,215.8,6.638,1.49,1.35,0.37,1,0,27.68
395,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.02,1,0,21.56
396,T09,S3_D2,S3,D2,1,190.7,6.362,1.39,1.35,0.3,1,1,35.94
397,T01,S3_D2,S3,D2,1,208.2,6.362,1.39,1.35,2.4,0,0,28.15
398,T06,S1_CR,S1,CR,1,206.3,8.767,0.8,1.15,6.79,2,1,36.14
399,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,9.3,1,1,30.81
400,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.14,5,0,20.14
401,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.14,3,0,22.82
402,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,4.12,3,0,21.8
403,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.14,4,0,25.64
404,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.13,1,0,22.33
405,T03,S2_CR,S2,CR,1,204.5,8.334,1.39,1.15,4.93,6,0,29.14
406,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.25,4,0,24.83
407,T05,S3_D2,S3,D2,1,215.6,6.362,1.39,1.35,4.68,1,0,26.61
408,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,10.48,3,0,22.54
409,T06,S4_CR,S4,CR,1,207.2,9.692,1.49,1.15,1.18,0,0,24.88
410,T07,S3_CR,S3,CR,1,197.2,8.135,1.57,1.15,8.87,0,0,19.16
411,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,9.47,2,0,21.2
412,T10,S4_CR,S4,CR,1,206.4,9.692,1.49,1.15,1.39,0,0,24.32
413,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,10.77,1,0,16.93
414,T06,S1_CR,S1,CR,1,178.8,8.767,0.8,1.15,1.02,3,0,28.23
415,T10,S4_D2,S4,D2,1,184.3,6.638,1.49,1.35,2.45,0,0,27.04
416,T02,S1_CR,S1,CR,1,220.0,8.767,0.8,1.15,11.25,1,0,25.37
417,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.99,3,0,25.27
418,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.18,1,0,23.58
419,T04,S4_CR,S4,CR,1,188.0,9.692,1.49,1.15,4.26,3,0,27.91
420,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.88,1,0,19.55
421,T03,S4_D2,S4,D2,1,199.8,6.638,1.49,1.35,3.15,2,0,24.78
422,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.78,0,0,19.3
423,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.33,2,0,21.56
424,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.01,3,0,18.02
425,T06,S4_D2,S4,D2,1,213.8,6.638,1.49,1.35,8.55,2,0,27.63
426,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,9.67,3,0,23.21
427,T07,S1_CR,S1,CR,1,190.0,8.767,0.8,1.15,5.17,2,0,28.37
428,T09,S3_D2,S3,D2,1,154.4,6.362,1.39,1.35,1.92,1,0,25.21
429,T09,S3_D2,S3,D2,1,191.6,6.362,1.39,1.35,7.94,2,1,38.25
430,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,11.12,1,1,28.48
431,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.38,1,0,17.67
432,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.74,3,0,20.99
433,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.11,5,0,21.57
434,T04,S4_CR,S4,CR,1,185.8,9.692,1.49,1.15,2.53,1,0,23.69
435,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,1.94,3,0,22.47
436,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,4.89,1,0,19.5
437,T09,S4_D2,S4,D2,1,208.9,6.638,1.49,1.35,7.7,4,0,30.18
438,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.08,2,0,21.07
439,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.06,1,0,17.6
440,T08,S3_CR,S3,CR,1,220.0,8.135,1.57,1.15,9.22,3,0,22.21
441,T01,S1_CR,S1,CR,1,195.6,8.767,0.8,1.15,1.55,0,0,24.25
442,T01,S1_CR,S1,CR,1,197.4,8.767,0.8,1.15,5.91,6,0,33.05
443,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,8.96,1,0,21.43
444,T02,S3_D2,S3,D2,1,182.3,6.362,1.39,1.35,5.74,3,0,30.25
445,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,5.79,8,0,27.33
446,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.53,2,0,22.72
447,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.31,7,0,22.35
448,T07,S2_CR,S2,CR,1,177.9,8.334,1.39,1.15,7.12,0,0,28.28
449,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.09,2,0,20.44
450,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.46,2,0,20.76
451,T05,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,10.73,4,0,24.16
452,T03,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.71,2,0,21.03
453,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.99,4,0,23.95
454,T04,S1_CR,S1,CR,1,181.2,8.767,0.8,1.15,6.94,7,1,40.53
455,T09,S3_CR,S3,CR,1,185.5,8.135,1.57,1.15,2.71,2,0,22.49
456,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.82,3,1,28.73
457,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.03,4,0,19.97
458,T09,S4_CR,S4,CR,1,187.2,9.692,1.49,1.15,2.28,4,0,32.99
459,T09,S3_D2,S3,D2,1,187.3,6.362,1.39,1.35,11.6,3,0,29.61
460,T03,S4_CR,S4,CR,1,185.2,9.692,1.49,1.15,6.96,3,0,30.17
461,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.97,2,0,21.81
462,T02,S4_D2,S4,D2,1,209.4,6.638,1.49,1.35,7.92,2,0,27.54
463,T02,S1_CR,S1,CR,1,202.7,8.767,0.8,1.15,1.82,3,0,28.86
464,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.81,1,0,20.56
465,T03,S3_D2,S3,D2,1,182.2,6.362,1.39,1.35,6.36,3,0,26.41
466,T04,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,0.97,4,0,26.46
467,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.68,2,0,21.64
468,T05,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.87,7,0,23.75
469,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.77,1,0,19.67
470,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.19,3,1,35.2
471,T07,S4_D2,S4,D2,1,168.4,6.638,1.49,1.35,9.6,5,0,31.55
472,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.98,0,0,21.1
473,T03,S4_D2,S4,D2,1,203.5,6.638,1.49,1.35,2.72,1,0,25.84
474,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.62,4,0,18.63
475,T07,S3_CR,S3,CR,1,195.7,8.135,1.57,1.15,6.25,3,0,21.8
476,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.87,3,0,16.04
477,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.81,3,1,26.73
478,T09,S4_D2,S4,D2,1,191.1,6.638,1.49,1.35,8.07,1,0,25.66
479,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.84,1,0,22.19
480,T02,S3_CR,S3,CR,1,195.9,8.135,1.57,1.15,1.16,2,0,22.63
481,T03,S3_D2,S3,D2,1,194.3,6.362,1.39,1.35,7.77,6,0,30.23
482,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.73,2,0,23.05
483,T03,S1_CR,S1,CR,1,186.7,8.767,0.8,1.15,8.11,2,0,32.11
484,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.93,0,0,18.36
485,T07,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,4.91,5,0,31.07
486,T04,S4_CR,S4,CR,1,176.7,9.692,1.49,1.15,3.78,1,0,26.5
487,T01,S4_D2,S4,D2,1,170.0,6.638,1.49,1.35,3.13,5,0,28.71
488,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.16,1,0,19.29
489,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.1,1,0,16.03
490,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,8.57,1,0,22.34
491,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.31,1,0,23.16
492,T02,S2_CR,S2,CR,1,172.8,8.334,1.39,1.15,7.34,2,0,28.9
493,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.23,2,0,22.21
494,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,9.27,2,0,20.02
495,T05,S3_D2,S3,D2,1,217.2,6.362,1.39,1.35,3.71,1,0,29.36
496,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.69,2,0,23.29
497,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.66,1,0,19.17
498,T10,S3_D2,S3,D2,1,179.1,6.362,1.39,1.35,9.12,2,0,28.26
499,T10,S2_CR,S2,CR,1,197.8,8.334,1.39,1.15,10.64,1,0,27.11
500,T08,S4_CR,S4,CR,1,202.3,9.692,1.49,1.15,6.05,4,0,27.74
501,T08,S3_D2,S3,D2,1,185.4,6.362,1.39,1.35,4.44,5,0,29.7
502,T09,S2_CR,S2,CR,1,184.1,8.334,1.39,1.15,2.98,3,0,29.54
503,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.28,4,0,19.74
504,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.76,1,0,22.53
505,T04,S4_D2,S4,D2,1,186.5,6.638,1.49,1.35,9.74,3,0,29.48
506,T07,S2_CR,S2,CR,1,212.3,8.334,1.39,1.15,10.48,1,0,29.18
507,T03,S3_D2,S3,D2,1,193.7,6.362,1.39,1.35,9.85,3,0,30.6
508,T01,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.21,2,0,22.47
509,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.7,1,0,22.65
510,T02,S2_CR,S2,CR,1,216.8,8.334,1.39,1.15,7.56,6,1,34.98
511,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,5.55,1,0,16.82
512,T10,S4_D2,S4,D2,1,192.3,6.638,1.49,1.35,7.96,4,0,28.68
513,T03,S1_CR,S1,CR,1,188.7,8.767,0.8,1.15,0.55,4,0,28.92
514,T06,S3_D2,S3,D2,1,183.0,6.362,1.39,1.35,10.34,0,0,29.83
515,T01,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.91,1,0,17.03
516,T04,S1_CR,S1,CR,1,197.5,8.767,0.8,1.15,1.43,2,0,27.55
517,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.93,1,0,21.71
518,T10,S1_CR,S1,CR,1,213.8,8.767,0.8,1.15,4.09,5,0,30.12
519,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.87,3,0,23.83
520,T06,S4_D2,S4,D2,1,186.6,6.638,1.49,1.35,3.91,2,0,25.07
521,T01,S3_D2,S3,D2,1,197.4,6.362,1.39,1.35,3.5,4,0,28.68
522,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.84,2,0,17.16
523,T06,S3_D2,S3,D2,1,202.3,6.362,1.39,1.35,6.54,2,0,26.58
524,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.55,0,0,20.28
525,T07,S4_CR,S4,CR,1,195.0,9.692,1.49,1.15,2.39,1,0,28.3
526,T05,S2_CR,S2,CR,1,161.5,8.334,1.39,1.15,8.41,2,0,30.97
527,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.05,2,0,20.87
528,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.64,3,0,24.66
529,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.58,3,0,18.32
530,T07,S3_D2,S3,D2,1,212.7,6.362,1.39,1.35,0.83,1,0,27.31
531,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.78,3,0,21.86
532,T06,S3_D2,S3,D2,1,179.6,6.362,1.39,1.35,6.31,5,0,27.4
533,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,3.79,0,0,20.06
534,T09,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.43,1,0,17.27
535,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,1.48,2,0,21.51
536,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.9,4,0,23.38
537,T09,S1_CR,S1,CR,1,203.9,8.767,0.8,1.15,1.38,0,0,29.65
538,T01,S4_D2,S4,D2,1,220.0,6.638,1.49,1.35,5.58,6,0,31.74
539,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.15,3,0,22.54
540,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.29,4,1,29.28
541,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,7.43,3,0,25.55
542,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.32,1,0,23.37
543,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.55,4,0,21.6
544,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.27,1,0,22.75
545,T04,S4_D2,S4,D2,1,185.5,6.638,1.49,1.35,11.26,3,0,28.1
546,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.3,3,0,19.11
547,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.48,1,0,15.55
548,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.88,1,0,22.51
549,T06,S1_CR,S1,CR,1,220.0,8.767,0.8,1.15,10.04,4,0,30.37
550,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,1.11,2,0,21.99
551,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.1,4,0,26.21
552,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,2.21,2,0,20.81
553,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.37,2,0,21.72
554,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.32,4,0,21.53
555,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.6,1,0,20.92
556,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.05,1,0,23.44
557,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.05,1,0,21.65
558,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.74,1,1,24.69
559,T02,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.15,1,0,21.42
560,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.85,3,0,19.08
561,T05,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,3.42,4,0,30.46
562,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.56,4,0,23.69
563,T09,S3_CR,S3,CR,1,183.9,8.135,1.57,1.15,8.2,2,0,21.81
564,T08,S3_CR,S3,CR,1,174.4,8.135,1.57,1.15,8.63,1,0,20.98
565,T10,S4_CR,S4,CR,1,206.5,9.692,1.49,1.15,3.61,2,0,29.46
566,T04,S3_CR,S3,CR,1,194.8,8.135,1.57,1.15,3.03,2,0,21.74
567,T09,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.78,0,1,26.24
568,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.84,4,0,23.78
569,T03,S4_D2,S4,D2,1,193.3,6.638,1.49,1.35,3.99,5,0,30.05
570,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.39,5,0,21.17
571,T02,S4_D2,S4,D2,1,192.2,6.638,1.49,1.35,11.37,1,0,28.93
572,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,2.74,0,0,18.61
573,T07,S1_CR,S1,CR,1,188.2,8.767,0.8,1.15,4.8,1,0,26.02
574,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.17,5,0,24.12
575,T02,S2_CR,S2,CR,1,196.5,8.334,1.39,1.15,6.17,7,0,33.56
576,T06,S3_D2,S3,D2,1,211.2,6.362,1.39,1.35,11.96,1,1,34.68
577,T02,S3_CR,S3,CR,1,201.3,8.135,1.57,1.15,0.75,2,0,22.15
578,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.57,2,0,23.97
579,T10,S4_D2,S4,D2,1,192.4,6.638,1.49,1.35,11.86,1,0,27.24
580,T05,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.52,1,0,20.09
581,T03,S3_CR,S3,CR,1,209.7,8.135,1.57,1.15,0.95,0,1,24.88
582,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.74,5,0,24.82
583,T04,S1_CR,S1,CR,1,194.0,8.767,0.8,1.15,11.34,0,0,29.37
584,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.57,6,0,25.2
585,T06,S2_CR,S2,CR,1,212.8,8.334,1.39,1.15,8.76,1,0,30.21
586,T04,S2_CR,S2,CR,1,191.4,8.334,1.39,1.15,3.1,5,0,30.49
587,T08,S2_CR,S2,CR,1,188.5,8.334,1.39,1.15,8.8,3,0,28.82
588,T08,S3_D2,S3,D2,1,212.7,6.362,1.39,1.35,3.26,1,0,25.2
589,T06,S4_D2,S4,D2,1,200.8,6.638,1.49,1.35,2.05,2,0,29.64
590,T02,S4_D2,S4,D2,1,193.8,6.638,1.49,1.35,4.1,2,0,27.53
